applicant_id,latest_score,earliest_score,score_delta,score_volatility,pull_count,pull_freq_30d,pull_freq_90d,days_since_first_pull,days_since_last_pull,lender_diversity,multi_lender_flag,thin_file_flag,avg_delinquencies,avg_enquiries,avg_utilization,first_pull_date,last_pull_date,risk_cohort,activation_score,blind_spot_flag
34224555-00af-4da0-9f1c-2787f245f34d,648,633,15,7.59,3,0,0,248,236,3,1,0,2.0,12.67,0.779,2024-04-28,2024-05-10,C_NearPrime,0.0815,1
34235361-ef93-4059-90c6-a49c256e1522,683,683,0,0.0,1,1,1,28,28,1,0,1,0.0,11.0,0.2936,2024-12-04,2024-12-04,E_ThinFile,0.0395,0
34276b60-3290-4e52-9af7-45c4dbe4c0eb,720,720,0,0.0,2,0,0,302,296,2,0,0,0.0,15.0,0.3556,2024-03-05,2024-03-11,A_PrimeStable,0.0338,0
3428ee00-ac18-4c6a-98ae-93a59c18b595,668,668,0,0.0,1,0,0,354,354,1,0,0,0.0,13.0,0.5969,2024-01-13,2024-01-13,C_NearPrime,0.0004,0
342a7801-e7c7-4e99-a97f-9f484bfe7170,637,649,-12,6.0,2,0,0,654,606,2,0,0,0.0,3.5,0.5947,2023-03-19,2023-05-06,C_NearPrime,0.0334,0
342a7b39-5f5a-4835-bd3f-3a81661bdf4e,507,533,-26,13.0,2,0,0,540,531,2,0,0,0.0,7.5,0.7777,2023-07-11,2023-07-20,D_Subprime,0.0335,0
3431b010-e5e8-43f1-a29c-5937ed367824,651,665,-14,7.0,2,0,2,66,33,2,0,1,0.0,9.5,0.6807,2024-10-27,2024-11-29,E_ThinFile,0.1029,0
343be54c-f7fe-42ef-a6f2-135f8be2158d,823,823,0,0.0,1,0,0,517,517,1,0,0,0.0,2.0,0.1861,2023-08-03,2023-08-03,A_PrimeStable,0.0001,0
343d871e-b885-46f6-910d-c5f28a0b0f7c,704,671,33,15.11,3,0,0,518,509,3,1,0,0.0,6.0,0.3288,2023-08-02,2023-08-11,B_PrimeActive,0.0979,0
344316d4-3aaa-4a5b-a1c0-5fe64495974d,648,608,40,16.39,3,0,0,309,277,3,1,0,0.0,7.0,0.8987,2024-02-27,2024-03-30,C_NearPrime,0.1048,1
34432e6b-d192-4975-9439-580bc98bcafa,688,688,0,0.0,1,0,0,93,93,1,0,0,0.0,13.0,0.4603,2024-09-30,2024-09-30,C_NearPrime,0.0023,0
3443b146-51fc-4313-a227-82758d703eb5,725,734,-9,4.5,2,0,0,121,103,2,0,0,0.0,11.5,0.5121,2024-09-02,2024-09-20,A_PrimeStable,0.0354,0
34464334-ec72-4b83-88cd-45ba717adc22,705,705,0,0.0,1,0,0,560,560,1,0,1,0.0,14.0,0.4185,2023-06-21,2023-06-21,E_ThinFile,0.0001,0
3448a410-4a20-4f3e-961b-62436f11785e,726,726,0,0.0,1,1,1,29,29,1,0,0,0.0,11.0,0.521,2024-12-03,2024-12-03,A_PrimeStable,0.0393,0
344d117b-1e21-4de6-96bb-bfd2e1305fc2,588,458,130,46.16,5,0,0,389,332,5,1,1,1.0,3.8,0.7169,2023-12-09,2024-02-04,E_ThinFile,0.256,1
344d6137-fd7b-4c62-9101-e403e6c69cbb,624,624,0,0.0,1,0,0,457,457,1,0,1,0.0,1.0,0.929,2023-10-02,2023-10-02,E_ThinFile,0.0002,0
344e66fb-6ee9-4788-83e8-359aefbf95c0,581,581,0,0.0,1,0,0,179,179,1,0,1,0.0,2.0,0.6439,2024-07-06,2024-07-06,E_ThinFile,0.001,0
344f5e2d-2a0e-460b-ade6-348fec77105a,629,623,6,3.0,2,0,0,476,474,2,0,0,0.0,9.0,0.8544,2023-09-13,2023-09-15,C_NearPrime,0.0392,0
345508e8-e181-4df4-a366-019d83e7dd83,661,661,0,0.0,1,0,0,310,310,1,0,1,0.0,8.0,0.3976,2024-02-26,2024-02-26,E_ThinFile,0.0005,0
34554719-4c93-4b3c-abf4-4ba7264511fd,611,614,-3,3.74,3,0,0,359,333,3,1,0,2.0,7.33,0.7865,2024-01-08,2024-02-03,C_NearPrime,0.0671,0
34575690-66d2-4d62-8e72-e0e3ed69f573,700,700,0,0.0,1,0,0,651,651,1,0,1,0.0,7.0,0.3985,2023-03-22,2023-03-22,E_ThinFile,0.0,0
34599d33-ee93-4d0d-bcde-46d587085bb3,661,661,0,0.0,1,0,0,389,389,1,0,0,0.0,13.0,0.5882,2023-12-09,2023-12-09,C_NearPrime,0.0003,0
345ca926-c272-4028-8fc4-8ab60ed6a789,709,709,0,0.0,1,0,0,568,568,1,0,0,0.0,11.0,0.4155,2023-06-13,2023-06-13,A_PrimeStable,0.0001,0
3461a792-e3a2-4d0d-b880-abb8caa292fa,628,628,0,0.0,1,0,1,79,79,1,0,0,1.0,1.0,0.9167,2024-10-14,2024-10-14,C_NearPrime,0.034,0
3461e5c2-db12-4ad9-89e9-f2e6a925a8f5,677,693,-16,12.11,4,0,0,240,210,4,1,1,0.0,6.0,0.5034,2024-05-06,2024-06-05,E_ThinFile,0.1008,0
346427ee-b752-4fbe-8658-c0a824911393,673,673,0,0.0,1,0,0,104,104,1,0,0,0.0,5.0,0.8659,2024-09-19,2024-09-19,C_NearPrime,0.002,0
347460da-c21e-483c-9ef9-d86b3e6a065a,684,684,0,0.0,1,0,0,371,371,1,0,0,0.0,13.0,0.6111,2023-12-27,2023-12-27,C_NearPrime,0.0003,0
34762d61-4d39-40a1-a81c-b8ca2eb959aa,751,724,27,11.09,3,0,0,664,639,3,1,0,0.0,12.33,0.5475,2023-03-09,2023-04-03,A_PrimeStable,0.0921,0
34770ac7-8212-4eea-847f-9fcfde1d5338,522,515,7,3.5,2,0,0,145,137,2,0,0,0.0,3.0,0.8972,2024-08-09,2024-08-17,D_Subprime,0.0414,0
34792456-2d01-4f42-997f-651d56b27af3,796,754,42,18.06,3,0,0,641,627,3,1,0,0.0,12.0,0.5396,2023-04-01,2023-04-15,A_PrimeStable,0.1062,0
3479c34c-2677-4cf5-b859-3be87e434f48,666,675,-9,5.34,5,0,0,586,557,5,1,1,0.0,7.6,0.639,2023-05-26,2023-06-24,E_ThinFile,0.1334,0
34825f6d-fbe4-490a-8a5e-61c4e1aa901a,633,627,6,6.14,4,0,0,311,296,4,1,1,1.0,8.75,0.6404,2024-02-25,2024-03-11,E_ThinFile,0.1061,0
3482ebb9-03a9-44ed-abed-1c6c45f91103,597,611,-14,5.79,3,0,0,369,355,3,1,0,0.0,6.33,0.896,2023-12-29,2024-01-12,D_Subprime,0.067,0
3488553b-d189-4b6d-84b7-0d584f95e0f2,709,709,0,0.0,1,0,1,36,36,1,0,0,0.0,10.0,0.5116,2024-11-26,2024-11-26,A_PrimeStable,0.0377,0
34a33406-680c-4332-a956-21a733662c79,696,671,25,9.41,4,0,0,548,487,4,1,1,0.0,9.25,0.5363,2023-07-03,2023-09-02,E_ThinFile,0.1237,1
34a62b6a-c146-426c-9451-7eed11db7d76,769,765,4,2.0,2,0,0,540,534,2,0,1,0.0,7.0,0.2452,2023-07-11,2023-07-17,E_ThinFile,0.0372,0
34b34a92-1776-449d-8580-eaae849896f6,627,651,-24,9.88,5,0,0,509,471,5,1,0,0.0,6.4,0.5473,2023-08-11,2023-09-18,C_NearPrime,0.1335,0
34b67a88-5d0c-441b-a009-224e6d229856,713,669,44,19.23,4,0,0,310,284,4,1,0,0.0,9.5,0.4868,2024-02-26,2024-03-23,B_PrimeActive,0.1419,0
34b90b0f-acf6-488f-bafe-3e693de36f6d,589,589,0,0.0,1,0,0,696,696,1,0,0,2.0,15.0,0.9617,2023-02-05,2023-02-05,D_Subprime,0.0,0
34c0b0be-4218-482a-b7f7-a9c7813fce70,772,761,11,5.5,2,0,0,439,433,2,0,0,0.0,6.0,0.2759,2023-10-20,2023-10-26,A_PrimeStable,0.0439,0
34c1a911-073b-42ee-bfb3-697b24cad8cb,728,721,7,3.5,2,0,2,75,69,2,0,1,0.0,4.0,0.556,2024-10-18,2024-10-24,E_ThinFile,0.1057,0
34c21f3f-df4a-43c7-a9bc-81f0e44b9c34,635,635,0,0.0,1,0,0,430,430,1,0,0,1.0,12.0,0.949,2023-10-29,2023-10-29,C_NearPrime,0.0002,0
34c6f974-555d-42a8-bf66-8dbd75724549,900,838,62,20.99,5,0,0,245,222,5,1,0,0.0,7.4,0.25,2024-05-01,2024-05-24,A_PrimeStable,0.1924,0
34cc4ca0-fb54-4506-9d7f-f64a51122d01,746,710,36,15.43,3,0,0,423,405,3,1,0,0.0,10.0,0.4353,2023-11-05,2023-11-23,B_PrimeActive,0.1008,0
34ccae06-42e2-4c4a-a9d4-008e15effbeb,745,705,40,18.59,4,0,0,379,327,4,1,1,0.0,9.25,0.5247,2023-12-19,2024-02-09,E_ThinFile,0.138,1
34d22b72-3ec8-44b2-ba55-b9d94a9102d3,774,696,78,28.82,5,0,0,308,267,5,1,1,0.0,8.6,0.3861,2024-02-28,2024-04-09,E_ThinFile,0.2073,1
34d62c09-c068-46b6-a16a-4d28839f2d60,870,855,15,7.5,2,0,0,213,186,2,0,0,0.0,7.5,0.4027,2024-06-02,2024-06-29,A_PrimeStable,0.0484,0
34d71474-b5a8-4817-84c3-b88b167ec4da,555,547,8,4.0,2,0,0,509,507,2,0,0,2.0,9.5,0.8298,2023-08-11,2023-08-13,D_Subprime,0.041,0
34d9f25f-98f1-4e7a-9643-c2cdf5e6f27e,551,551,0,0.0,1,0,0,485,485,1,0,0,0.0,11.0,0.6478,2023-09-04,2023-09-04,D_Subprime,0.0002,0
34da9c46-fbc3-49f3-a620-191fc74501d2,495,496,-1,0.5,2,0,0,214,210,2,0,0,0.0,9.5,0.7172,2024-06-01,2024-06-05,D_Subprime,0.0342,0
34df4043-3c5f-4a0e-b82e-c23b27262687,584,574,10,5.0,2,0,0,454,453,2,0,0,0.0,9.5,0.8396,2023-10-05,2023-10-06,D_Subprime,0.0429,0
34dfce95-9d80-48a1-bf38-e811822cb884,659,659,0,0.0,1,0,0,363,363,1,0,1,0.0,15.0,0.3653,2024-01-04,2024-01-04,E_ThinFile,0.0003,0
34e0351c-34e7-4d32-8c5f-90c468186629,560,560,0,0.0,1,0,0,409,409,1,0,0,0.0,6.0,0.9732,2023-11-19,2023-11-19,D_Subprime,0.0003,0
34e46a31-24ec-4762-a643-2a36c6705ff2,612,588,24,13.14,4,0,0,134,121,4,1,1,2.0,4.0,0.7214,2024-08-20,2024-09-02,E_ThinFile,0.1243,1
34ed79ca-9f9f-4a6d-938c-5236ac81d216,656,656,0,0.0,1,0,0,380,380,1,0,0,0.0,8.0,0.5194,2023-12-18,2023-12-18,C_NearPrime,0.0003,0
34f71139-3d04-4ca5-88f5-1fb6da75cc92,730,730,0,0.0,1,0,0,361,361,1,0,0,0.0,10.0,0.1696,2024-01-06,2024-01-06,A_PrimeStable,0.0003,0
34f7631a-30f8-4300-8c6c-0fb714e8f15c,713,718,-5,2.5,2,0,0,472,469,2,0,0,0.0,8.5,0.5383,2023-09-17,2023-09-20,A_PrimeStable,0.0335,0
34f778c4-8b59-4402-98e0-221f3aa76a74,515,511,4,3.94,4,0,0,706,686,4,1,1,1.0,7.0,0.6763,2023-01-26,2023-02-15,E_ThinFile,0.1038,0
34f7a6fc-3c83-4b09-b9e2-59ce774f2669,810,799,11,5.5,2,0,0,620,613,2,0,0,0.0,12.0,0.1958,2023-04-22,2023-04-29,A_PrimeStable,0.0437,0
34f7e68b-e8b1-4592-b673-273a77a98baf,792,772,20,8.22,3,0,0,335,310,3,1,0,0.0,8.0,0.3019,2024-02-01,2024-02-26,A_PrimeStable,0.0859,0
34f898c6-c8f2-4ee1-9e8f-d165ad121ba8,659,705,-46,17.56,4,2,4,69,21,4,1,0,0.0,7.25,0.443,2024-10-24,2024-12-11,C_NearPrime,0.236,0
34f97940-8862-41cf-a192-eb7e4cec9727,703,703,0,0.0,1,0,0,524,524,1,0,1,0.0,7.0,0.3729,2023-07-27,2023-07-27,E_ThinFile,0.0001,0
34fb0361-9f03-4872-bac2-92e0718f7bc7,665,657,8,3.08,4,0,0,150,130,4,1,0,0.0,8.5,0.6235,2024-08-04,2024-08-24,C_NearPrime,0.1091,0
35015f55-8991-496b-b51c-74fd7326fed7,680,680,0,0.0,1,0,0,706,706,1,0,0,0.0,3.0,0.5698,2023-01-26,2023-01-26,C_NearPrime,0.0,0
350274ea-a5f6-409a-ac1e-2cbb3e6c0e94,745,776,-31,15.11,3,0,0,437,429,3,1,0,0.0,7.33,0.1389,2023-10-22,2023-10-30,B_PrimeActive,0.0669,0
35089a62-8ec8-4637-83e1-0a3c0aebaa26,604,583,21,8.22,4,0,0,715,659,4,1,0,2.0,10.25,0.9816,2023-01-17,2023-03-14,C_NearPrime,0.1198,1
350d5b5f-5407-4e02-94ec-874622f06eda,680,660,20,8.65,4,0,0,265,226,4,1,1,0.0,11.75,0.4443,2024-04-11,2024-05-20,E_ThinFile,0.1196,1
3516574b-7801-4440-92ad-cf81b0d13e43,649,646,3,1.5,2,0,0,496,488,2,0,0,0.0,15.0,0.686,2023-08-24,2023-09-01,C_NearPrime,0.0363,0
35171f58-5deb-4661-a015-e736f8dbfccc,754,699,55,21.29,6,0,0,672,624,6,1,0,0.0,6.33,0.4161,2023-03-01,2023-04-18,A_PrimeStable,0.2184,0
351a364f-7377-4e2e-9dfd-aa6243d50840,900,733,167,63.48,7,0,7,57,41,7,1,0,0.0,5.57,0.4711,2024-11-05,2024-11-21,A_PrimeStable,0.5814,0
351aa77e-f7fd-4869-8744-23217ad9ac9b,658,646,12,6.0,2,0,0,520,511,2,0,0,0.0,7.0,0.7135,2023-07-31,2023-08-09,C_NearPrime,0.0448,1
351f3b80-9bdb-4142-9d80-931ed6806ec4,624,624,0,0.0,1,0,0,116,116,1,0,0,1.0,2.0,0.8409,2024-09-07,2024-09-07,C_NearPrime,0.0018,0
3525fafd-0232-426e-ae75-78b2cbeb7458,518,508,10,5.0,2,0,0,239,229,2,0,0,1.0,9.0,0.7967,2024-05-07,2024-05-17,D_Subprime,0.0435,0
352fa99d-dad1-407b-bce8-ef14b7399fa9,721,706,15,6.15,5,0,0,546,526,5,1,1,0.0,11.6,0.5834,2023-07-05,2023-07-25,E_ThinFile,0.1476,1
35338018-db21-4e33-929b-0f4e6ce168fa,543,556,-13,6.13,3,0,0,156,147,3,1,1,0.0,12.67,0.7102,2024-07-29,2024-08-07,E_ThinFile,0.068,0
35341dbc-2332-4903-aee6-7b56584ab330,683,658,25,9.71,4,0,0,578,565,4,1,1,0.0,10.25,0.56,2023-06-03,2023-06-16,E_ThinFile,0.1236,1
353959dc-777c-42fc-ab53-a185411e3fd3,764,695,69,26.22,4,0,0,164,133,4,1,1,0.0,10.5,0.4768,2024-07-21,2024-08-21,E_ThinFile,0.1664,1
353a4b4a-93d6-457a-bd81-ba6531de9616,666,666,0,0.0,1,0,0,493,493,1,0,1,0.0,9.0,0.2271,2023-08-27,2023-08-27,E_ThinFile,0.0002,0
35417149-a9f1-4015-8a1f-fe70b8f22fc5,730,730,0,0.0,1,0,0,386,386,1,0,0,0.0,9.0,0.5611,2023-12-12,2023-12-12,A_PrimeStable,0.0003,0
3543253a-6ae7-49de-9566-05d717a12b13,651,659,-8,4.0,2,0,0,530,528,2,0,1,0.0,12.5,0.4224,2023-07-21,2023-07-23,E_ThinFile,0.0335,0
3548b94e-4b77-47e2-a6f7-57e9aca5127b,596,596,0,0.0,1,0,0,434,434,1,0,0,0.0,12.0,0.6217,2023-10-25,2023-10-25,D_Subprime,0.0002,0
35545187-1377-414e-962d-204b97704d56,900,900,0,0.0,7,0,0,155,116,7,1,0,0.0,8.0,0.3037,2024-07-30,2024-09-07,A_PrimeStable,0.2018,0
3555095a-b29c-4c34-8b79-076d3ce7b04c,713,708,5,2.5,2,0,0,643,609,2,0,1,0.0,5.0,0.5175,2023-03-30,2023-05-03,E_ThinFile,0.0381,0
355558f5-de2b-49c1-b867-79f1ee674362,562,559,3,1.5,2,0,0,696,679,2,0,0,0.0,7.5,0.6714,2023-02-05,2023-02-22,D_Subprime,0.0362,0
35594fc4-519d-4776-9d26-f2d48987e503,734,662,72,31.5,5,0,0,425,350,5,1,0,0.0,9.6,0.9511,2023-11-03,2024-01-17,B_PrimeActive,0.2014,0
355aea45-9b87-45cc-823e-531327cd1363,635,642,-7,4.0,8,0,8,86,72,8,1,0,0.0,8.12,0.9552,2024-10-07,2024-10-21,C_NearPrime,0.4531,0
355b09cd-4f69-4d00-8838-758d4a781e74,891,699,192,61.83,7,0,0,539,490,7,1,0,0.0,9.14,0.3955,2023-07-12,2023-08-30,A_PrimeStable,0.3807,0
355e34ba-cda4-4232-b0fb-f538f0cd3d62,734,734,0,0.0,1,0,0,250,250,1,0,0,0.0,14.0,0.5845,2024-04-26,2024-04-26,A_PrimeStable,0.0007,0
35603f2a-3232-45d2-99c2-e5f0c1b104d8,552,556,-4,2.49,4,0,0,109,97,4,1,1,1.0,8.5,0.5461,2024-09-14,2024-09-26,E_ThinFile,0.1022,0
3568a4fc-a192-4ee7-9d1e-c463eba7efd5,743,698,45,18.49,3,0,0,651,603,3,1,0,0.0,11.33,0.5481,2023-03-22,2023-05-09,B_PrimeActive,0.1091,0
356c318e-8bf9-4084-a114-adf99224f0be,779,779,0,0.0,1,0,0,664,664,1,0,0,0.0,7.0,0.2234,2023-03-09,2023-03-09,A_PrimeStable,0.0,0
356de727-c19a-43ef-9d53-d3c7f8706c54,535,567,-32,13.06,3,0,0,455,435,3,1,1,0.0,6.33,0.5871,2023-10-04,2023-10-24,E_ThinFile,0.0669,0
356e8407-3461-4967-a3ef-5d14cc3ba80f,709,709,0,0.0,1,0,0,451,451,1,0,0,0.0,9.0,0.5316,2023-10-08,2023-10-08,A_PrimeStable,0.0002,0
356eff2a-4008-4131-8514-d4a499f6dccc,816,799,17,7.26,3,0,0,587,571,3,1,1,0.0,8.0,0.1343,2023-05-25,2023-06-10,E_ThinFile,0.0827,1
35703465-94f3-48a8-8473-3e6563ed1c9a,670,660,10,5.0,2,0,0,473,466,2,0,0,0.0,10.0,0.6117,2023-09-16,2023-09-23,C_NearPrime,0.0429,1
3574001f-d6d4-4dc8-b996-a655e10dacb9,781,762,19,9.5,2,0,2,51,36,2,0,0,0.0,5.5,0.2846,2024-11-11,2024-11-26,A_PrimeStable,0.1201,0
357a7cb3-4a7d-45d6-bb1c-b50986260640,714,714,0,0.0,1,0,0,386,386,1,0,0,0.0,11.0,0.542,2023-12-12,2023-12-12,A_PrimeStable,0.0003,0
357ae388-ede0-4a20-a947-914e4dec6f1b,594,595,-1,0.82,3,0,0,594,577,3,1,1,0.0,4.33,0.6159,2023-05-18,2023-06-04,E_ThinFile,0.0668,0
357b98b9-9a90-495d-a81b-4524e9ad3880,657,529,128,52.2,6,0,0,251,199,6,1,0,0.0,7.67,0.6857,2024-04-25,2024-06-16,C_NearPrime,0.288,1
357cc5fa-2f79-4732-8107-3513ee2e0d47,709,698,11,7.04,3,0,1,114,71,3,1,1,0.0,4.67,0.575,2024-09-09,2024-10-22,E_ThinFile,0.1114,0
357e033e-715f-465b-ba85-eb7808332944,750,746,4,2.0,2,0,0,418,408,2,0,0,0.0,6.0,0.3117,2023-11-10,2023-11-20,A_PrimeStable,0.0374,0
3586beb4-fb74-466a-9b28-7ae052b8866d,762,760,2,1.0,2,0,2,64,31,2,0,0,0.0,12.5,0.1959,2024-10-29,2024-12-01,A_PrimeStable,0.1052,0
358c5673-e322-462e-b0f6-87c84335149a,648,648,0,0.0,1,0,0,577,577,1,0,0,2.0,1.0,0.9269,2023-06-04,2023-06-04,C_NearPrime,0.0001,0
3591f5a6-60e6-49e6-a268-ba87125a083a,709,692,17,8.5,2,0,0,493,469,2,0,1,0.0,11.0,0.3564,2023-08-27,2023-09-20,E_ThinFile,0.0495,1
35961016-1dba-4ddf-a4bb-54a8a8af6cef,762,775,-13,4.72,4,0,0,422,401,4,1,0,0.0,5.75,0.2163,2023-11-06,2023-11-27,A_PrimeStable,0.1003,0
35a64556-72dd-4054-aa31-5bc8bcdeb7ba,632,625,7,3.5,2,0,2,90,83,2,0,0,1.0,10.5,0.801,2024-10-03,2024-10-10,C_NearPrime,0.1051,0
35a68204-9d3a-459a-979e-831ffc05ba27,586,586,0,0.0,1,0,0,223,223,1,0,0,0.0,12.0,0.7511,2024-05-23,2024-05-23,D_Subprime,0.0008,0
35a69a1d-0df5-4334-96d9-f7cd018d0815,736,736,0,0.0,1,0,0,174,174,1,0,0,0.0,7.0,0.5241,2024-07-11,2024-07-11,A_PrimeStable,0.0011,0
35a86aa0-ef14-4582-8cab-5eae441b40a7,675,621,54,21.46,4,0,0,342,326,4,1,1,1.0,10.5,0.8009,2024-01-25,2024-02-10,E_ThinFile,0.1512,1
35a992b0-937a-46b9-aef2-2323aaa0f369,549,552,-3,1.5,2,0,2,66,64,2,0,0,0.0,6.5,0.5545,2024-10-27,2024-10-29,D_Subprime,0.0993,0
35aabe49-05d5-46be-9e80-50b7d1f700e8,710,700,10,4.71,3,0,0,382,375,3,1,1,0.0,9.33,0.6118,2023-12-16,2023-12-23,E_ThinFile,0.0764,0
35ac2bde-0c3b-4769-bb3a-b93b6c6adfa4,526,526,0,0.0,1,0,0,601,601,1,0,0,1.0,8.0,0.8549,2023-05-11,2023-05-11,D_Subprime,0.0001,0
35af3d3b-809b-49e0-891e-585f38c71fd0,688,688,0,0.0,2,0,0,443,424,2,0,1,0.0,8.0,0.4732,2023-10-16,2023-11-04,E_ThinFile,0.0336,0
35b154b6-43eb-4bc3-9961-2da5c5a0efa2,761,761,0,0.0,1,0,0,688,688,1,0,0,0.0,6.0,0.0805,2023-02-13,2023-02-13,A_PrimeStable,0.0,0
35b1a9ff-77fa-4f1c-942c-ae3779c60fb9,713,713,0,0.0,1,0,0,414,414,1,0,0,0.0,13.0,0.5006,2023-11-14,2023-11-14,A_PrimeStable,0.0003,0
35b53aae-c9f4-41d2-b469-33fa4f9c9160,741,732,9,3.68,3,0,0,224,196,3,1,0,0.0,9.67,0.5467,2024-05-22,2024-06-19,B_PrimeActive,0.0761,0
35b8a849-9a9d-4e21-8b76-1bb39ba775e4,747,787,-40,15.07,4,0,0,217,192,4,1,0,0.0,7.5,0.1368,2024-05-29,2024-06-23,B_PrimeActive,0.101,0
35bdd956-8066-4f82-be82-3c0d178061df,530,535,-5,2.5,2,0,0,113,109,2,0,0,1.0,5.0,0.4545,2024-09-10,2024-09-14,D_Subprime,0.0353,0
35be9765-0a89-4815-acce-660aa46ab950,664,659,5,2.94,3,0,0,373,320,3,1,0,0.0,8.67,0.6155,2023-12-25,2024-02-16,C_NearPrime,0.0718,0
35c1654f-9fe0-4d3c-a315-b5f0f890e9bc,706,705,1,0.47,3,0,0,589,578,3,1,0,0.0,7.67,0.4053,2023-05-23,2023-06-03,B_PrimeActive,0.0677,0
35c291f5-123f-4f91-b290-9783ac933db4,627,600,27,12.5,3,1,3,46,28,3,1,0,0.0,5.67,0.7941,2024-11-16,2024-12-04,C_NearPrime,0.1941,1
35caa359-9ad6-4638-94f5-d553dd22f309,611,611,0,0.0,1,0,1,81,81,1,0,0,0.0,3.0,0.6929,2024-10-12,2024-10-12,C_NearPrime,0.034,0
35cb80c3-1c66-4d9a-bdb1-6d18cb0ffa58,752,496,256,82.08,8,0,0,385,334,8,1,1,2.0,9.88,0.5987,2023-12-13,2024-02-02,E_ThinFile,0.4412,1
35d040be-1ee7-4951-a7fe-8af8999f4a37,596,581,15,7.5,2,0,0,616,612,2,0,1,0.0,10.0,0.6214,2023-04-26,2023-04-30,E_ThinFile,0.0475,1
35d085b1-0cd8-42ea-a3ee-c433386949d1,613,613,0,0.0,1,0,0,247,247,1,0,1,1.0,13.0,0.6125,2024-04-29,2024-04-29,E_ThinFile,0.0007,0
35d8189a-76fb-464f-8ef2-fe0c95c871c4,761,761,0,3.3,3,0,0,593,582,3,1,0,0.0,10.67,0.3091,2023-05-19,2023-05-30,A_PrimeStable,0.0668,0
35dab527-ba4e-4742-98a6-f63e1630b401,548,548,0,0.0,1,0,1,68,68,1,0,1,0.0,5.0,0.8347,2024-10-25,2024-10-25,E_ThinFile,0.0345,0
35db5b91-9179-4a36-bf97-f7c672c81514,736,750,-14,5.0,5,0,0,238,198,5,1,1,0.0,6.2,0.1824,2024-05-08,2024-06-17,E_ThinFile,0.1342,0
35db936b-ae68-4833-af4f-2dc0f874a93b,462,456,6,3.0,2,0,0,152,150,2,0,0,2.0,8.5,0.47,2024-08-02,2024-08-04,D_Subprime,0.0403,0
35e280c4-9279-4d93-b186-b385aa36b645,706,716,-10,5.0,2,0,0,585,575,2,0,0,0.0,5.5,0.4501,2023-05-27,2023-06-06,A_PrimeStable,0.0334,0
35e5c515-4535-4b07-811e-37cd9104ead5,693,693,0,0.94,3,0,0,556,516,3,1,0,0.0,11.0,0.7061,2023-06-25,2023-08-04,C_NearPrime,0.0668,0
35e7cab9-5ff2-45be-b0dd-4848244bfab8,721,652,69,25.67,4,0,0,485,451,4,1,0,0.0,8.0,0.5311,2023-09-04,2023-10-08,B_PrimeActive,0.1651,0
35e80883-e206-43f7-9b2d-5af332ed1a60,685,668,17,6.94,3,0,0,277,258,3,1,0,0.0,9.33,0.4196,2024-03-30,2024-04-18,C_NearPrime,0.0833,1
35f24f48-98ff-4fa3-9f6a-483af387fe39,584,577,7,3.5,2,0,0,268,251,2,0,0,0.0,8.5,0.6618,2024-04-08,2024-04-25,D_Subprime,0.0406,0
35f3f180-6cc8-4abc-8191-e1e4887dd04f,686,686,0,0.0,1,0,1,65,65,1,0,0,0.0,12.0,0.5494,2024-10-28,2024-10-28,C_NearPrime,0.0347,0
35f7b8c0-7d85-4af8-aecf-da53b2e1f664,689,689,0,0.0,1,0,0,176,176,1,0,0,0.0,10.0,0.6131,2024-07-09,2024-07-09,C_NearPrime,0.0011,0
35f8e8a2-09ed-4079-a0ac-3dbf5bf0acbc,568,575,-7,3.5,2,0,0,580,576,2,0,0,0.0,7.0,0.691,2023-06-01,2023-06-05,D_Subprime,0.0334,0
35fd607f-43b6-4993-90b4-9286702d3a58,854,854,0,0.0,1,0,0,237,237,1,0,0,0.0,9.0,0.1303,2024-05-09,2024-05-09,A_PrimeStable,0.0007,0
35fe3137-364f-4c4a-8871-5150bc39b37c,615,690,-75,28.49,7,0,0,695,641,7,1,1,0.0,7.86,0.3928,2023-02-06,2023-04-01,E_ThinFile,0.2,0
360087f9-dddf-4ea6-84a1-403dc474194d,654,654,0,0.0,1,0,0,325,325,1,0,0,0.0,12.0,0.4577,2024-02-11,2024-02-11,C_NearPrime,0.0004,0
3605312a-0b43-421f-b57a-eae07eb9ea15,603,578,25,12.5,2,0,0,515,505,2,0,1,1.0,6.0,0.6667,2023-08-05,2023-08-15,E_ThinFile,0.057,1
3605c5fc-c748-4d1e-9661-d262afe6ae63,646,629,17,8.26,3,0,0,592,577,3,1,1,0.0,6.33,0.6868,2023-05-20,2023-06-04,E_ThinFile,0.0827,1
3606ee21-0ab1-4e3c-9bf0-963b71cbb571,723,719,4,4.99,3,0,0,472,431,3,1,0,0.0,8.67,0.6976,2023-09-17,2023-10-28,B_PrimeActive,0.0707,0
360775ec-00d7-4d3a-8e4a-df25faafa816,573,558,15,7.07,3,0,0,328,320,3,1,1,0.0,11.67,0.7551,2024-02-08,2024-02-16,E_ThinFile,0.0812,1
360e4c5f-0dd1-49ff-9df4-185d4e6b09a5,650,650,0,0.0,1,1,1,12,12,1,0,1,0.0,9.0,0.6008,2024-12-20,2024-12-20,E_ThinFile,0.0502,0
360ed246-b379-4ba3-88f7-da25ce942bb7,489,489,0,0.0,1,0,0,441,441,1,0,0,2.0,10.0,0.7267,2023-10-18,2023-10-18,D_Subprime,0.0002,0
